data_extracao;prefixo;operador;placa;marca;modelo;data_primeiro_emplac;ano_fabricacao;combustivel
2026-08-20 01:58:08.516640;3096;SUDESTE TRANSPORTES COLETIVOS LTDA;IRN0477;M. BENZ;OF 1722M                                          ;2011-01-07;2010;DIESEL
2026-08-20 01:58:08.516640;3513;EMPRESA GAZÔMETRO DE TRANSPORTES LTDA;IRN1053;M. BENZ;O500MA                                            ;2011-01-07;2010;DIESEL
2026-08-20 01:58:08.516640;6485;NORTRAN TRANSPORTES COLETIVOS LTDA;ISR1530;M. BENZ;OF 1722;2012-01-04;2011;DIESEL
2026-08-20 01:58:08.516640;1128;TRANSPORTES COLETIVOS TREVO LTDA;ISM2646;M. BENZ;OF 1722;2011-11-12;2011;DIESEL
2026-08-20 01:58:08.516640;812;CARRIS PORTO-ALEGRENSE LTDA;ITX4D51;VOLVO                                             ;B340M                                             ;2012-12-28;2012;DIESEL
2026-08-20 01:58:08.516640;4424;VIACAO ALTO PETROPOLIS LTDA;IRQ4899;M. BENZ;O-500M                                            ;2011-02-25;2010;DIESEL
2026-08-20 01:58:08.516640;798;CARRIS PORTO-ALEGRENSE LTDA;ITA5395;M. BENZ;O-500M                                            ;2012-04-27;2011;DIESEL
2026-08-20 01:58:08.516640;785;CARRIS PORTO-ALEGRENSE LTDA;ISX5439;M. BENZ;O-500M                                            ;2012-03-21;2011;DIESEL
2026-08-20 01:58:08.516640;790;CARRIS PORTO-ALEGRENSE LTDA;ISY5464;M. BENZ;O-500M                                            ;2012-04-11;2011;DIESEL
2026-08-20 01:58:08.516640;4498;VIACAO ALTO PETROPOLIS LTDA;ITT6B93;M. BENZ;OF 1721                                           ;2012-11-29;2012;DIESEL
2026-08-20 01:58:08.516640;4496;VIACAO ALTO PETROPOLIS LTDA;ITT6207;M. BENZ;O-500M                                            ;2012-11-29;2012;DIESEL
2026-08-20 01:58:08.516640;6488;NORTRAN TRANSPORTES COLETIVOS LTDA;IUP7044;M. BENZ;OF 1721                                           ;2013-08-15;2013;DIESEL
2026-08-20 01:58:08.516640;2140;VIACAO TERESOPOLIS CAVALHADA LTDA;ISK2225;M. BENZ;OF 1722;2011-10-22;2011;DIESEL
2026-08-20 01:58:08.516640;1158;TRANSPORTES COLETIVOS TREVO LTDA;ISM2648;M. BENZ;OF 1722;2011-11-12;2011;DIESEL
2026-08-20 01:58:08.516640;3098;SUDESTE TRANSPORTES COLETIVOS LTDA;IRO3615;M. BENZ;OF 1722M                                          ;2011-01-28;2010;DIESEL
2026-08-20 01:58:08.516640;6751;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IUL5453;M. BENZ;O-500M                                            ;2013-06-28;2012;DIESEL
2026-08-20 01:58:08.516640;4490;VIACAO ALTO PETROPOLIS LTDA;ITT6141;M. BENZ;O-500M                                            ;2012-11-29;2012;DIESEL
2026-08-20 01:58:08.516640;817;CARRIS PORTO-ALEGRENSE LTDA;ITX6438;VOLVO                                             ;B340M                                             ;2013-01-13;2012;DIESEL
2026-08-20 01:58:08.516640;2227;VIACAO TERESOPOLIS CAVALHADA LTDA;ISU7434;M. BENZ;OF 1722;2012-02-15;2011;DIESEL
2026-08-20 01:58:08.516640;4486;VIACAO ALTO PETROPOLIS LTDA;IRN0360;M. BENZ;OF 1722M                                          ;2011-01-11;2010;DIESEL
2026-08-20 01:58:08.516640;846;CARRIS PORTO-ALEGRENSE LTDA;IWO4085;VOLVO                                             ;B290R                                             ;2015-05-29;2014;DIESEL
2026-08-20 01:58:08.516640;820;CARRIS PORTO-ALEGRENSE LTDA;ITX4326;VOLVO                                             ;B340M                                             ;2012-12-28;2012;DIESEL
2026-08-20 01:58:08.516640;810;CARRIS PORTO-ALEGRENSE LTDA;ITX4402;VOLVO                                             ;B340M                                             ;2012-12-28;2012;DIESEL
2026-08-20 01:58:08.516640;811;CARRIS PORTO-ALEGRENSE LTDA;ITX4426;VOLVO                                             ;B340M                                             ;2012-12-28;2012;DIESEL
2026-08-20 01:58:08.516640;833;CARRIS PORTO-ALEGRENSE LTDA;IWK5058;VOLVO                                             ;B340MA                                            ;2015-03-20;2014;DIESEL
2026-08-20 01:58:08.516640;4494;VIACAO ALTO PETROPOLIS LTDA;ITT6135;M. BENZ;O-500M                                            ;2012-11-29;2012;DIESEL
2026-08-20 01:58:08.516640;4805;AUTO VIACAO PRESIDENTE VARGAS LTDA;ITV6573;M. BENZ;O-500M                                            ;2012-12-26;2012;DIESEL
2026-08-20 01:58:08.516640;6805;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IUA8338;M. BENZ;O500MA                                            ;2013-02-19;2012;DIESEL
2026-08-20 01:58:08.516640;4308;VIACAO ESTORIL LTDA;ISQ0176;M. BENZ;O-500M                                            ;2011-12-23;2011;DIESEL
2026-08-20 01:58:08.516640;3127;SUDESTE TRANSPORTES COLETIVOS LTDA;ITV0897;M. BENZ;O-500M                                            ;2012-12-08;2012;DIESEL
2026-08-20 01:58:08.516640;4463;VIACAO ALTO PETROPOLIS LTDA;IRA1621;M. BENZ;O-500M                                            ;2010-08-07;2010;DIESEL
2026-08-20 01:58:08.516640;2498;RESTINGA TRANSPORTES COLETIVOS LTDA;ISM3382;M. BENZ;O-500M                                            ;2011-11-12;2011;DIESEL
2026-08-20 01:58:08.516640;801;CARRIS PORTO-ALEGRENSE LTDA;ISW3588;M. BENZ;O500MA                                            ;2012-02-16;2010;DIESEL
2026-08-20 01:58:08.516640;749;CARRIS PORTO-ALEGRENSE LTDA;IRA3I66;M. BENZ;O500 U                                            ;2010-08-12;2010;DIESEL
2026-08-20 01:58:08.516640;3118;SUDESTE TRANSPORTES COLETIVOS LTDA;ITW5235;M. BENZ;O500MA                                            ;2012-12-21;2012;DIESEL
2026-08-20 01:58:08.516640;2388;VIACAO BELEM NOVO LTDA;ITI6B27;M. BENZ;OF 1722;2011-12-31;2011;DIESEL
2026-08-20 01:58:08.516640;2067;AUTO VIACAO PRESIDENTE VARGAS LTDA;ITT6140;M. BENZ;OF 1721                                           ;2012-11-24;2012;DIESEL
2026-08-20 01:58:08.516640;830;CARRIS PORTO-ALEGRENSE LTDA;IWI6731;VOLVO                                             ;B340MA                                            ;2015-02-14;2014;DIESEL
2026-08-20 01:58:08.516640;864;CARRIS PORTO-ALEGRENSE LTDA;IWI6798;VOLVO                                             ;B290R                                             ;2015-02-14;2014;DIESEL
2026-08-20 01:58:08.516640;3117;SUDESTE TRANSPORTES COLETIVOS LTDA;ISL6886;M. BENZ;O-500M                                            ;2011-11-12;2011;DIESEL
2026-08-20 01:58:08.516640;3095;SUDESTE TRANSPORTES COLETIVOS LTDA;IVQ2577;SCANIA                                            ;K310                                              ;2014-06-23;2013;DIESEL
2026-08-20 01:58:08.516640;1188;TRANSPORTES COLETIVOS TREVO LTDA;ISM2654;M. BENZ;OF 1722;2011-11-12;2011;DIESEL
2026-08-20 01:58:08.516640;2064;AUTO VIACAO PRESIDENTE VARGAS LTDA;ISN2827;M. BENZ;OF 1722;2011-11-25;2011;DIESEL
2026-08-20 01:58:08.516640;4429;VIACAO ALTO PETROPOLIS LTDA;IQD4650;M. BENZ;O-500M                                            ;2009-09-23;2009;DIESEL
2026-08-20 01:58:08.516640;4439;VIACAO ALTO PETROPOLIS LTDA;IRQ4898;M. BENZ;O-500M                                            ;2011-02-25;2010;DIESEL
2026-08-20 01:58:08.516640;2491;RESTINGA TRANSPORTES COLETIVOS LTDA;ISA6031;M. BENZ;O500MA                                            ;2011-06-28;2010;DIESEL
2026-08-20 01:58:08.516640;4478;VIACAO ALTO PETROPOLIS LTDA;IQY7372;M. BENZ;O-500M                                            ;2010-07-23;2010;DIESEL
2026-08-20 01:58:08.516640;2121;VIACAO TERESOPOLIS CAVALHADA LTDA;ISU7435;M. BENZ;OF 1722;2012-02-15;2011;DIESEL
2026-08-20 01:58:08.516640;4406;VIACAO ALTO PETROPOLIS LTDA;IRQ4905;M. BENZ;O 500                                             ;2011-02-25;2010;DIESEL
2026-08-20 01:58:08.516640;769;CARRIS PORTO-ALEGRENSE LTDA;IRA3867;M. BENZ;O500 U                                            ;2010-08-12;2010;DIESEL
2026-08-20 01:58:08.516640;4489;VIACAO ALTO PETROPOLIS LTDA;ITT6155;M. BENZ;O-500M                                            ;2012-11-29;2012;DIESEL
2026-08-20 01:58:08.516640;6801;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;ISX6329;M. BENZ;OF 1722;2012-03-23;2011;DIESEL
2026-08-20 01:58:08.516640;2186;VIACAO TERESOPOLIS CAVALHADA LTDA;ISZ9702;M. BENZ;O500MA                                            ;2012-04-22;2010;DIESEL
2026-08-20 01:58:08.516640;2128;VIACAO TERESOPOLIS CAVALHADA LTDA;ITW8183;M. BENZ;O-500M                                            ;2012-12-26;2012;DIESEL
2026-08-20 01:58:08.516640;1076;TRANSPORTES COLETIVOS TREVO LTDA;ISM8193;M. BENZ;OF 1722;2011-11-22;2011;DIESEL
2026-08-20 01:58:08.516640;1090;TRANSPORTES COLETIVOS TREVO LTDA;ISM8194;M. BENZ;OF 1722;2011-11-22;2011;DIESEL
2026-08-20 01:58:08.516640;2009;AUTO VIACAO PRESIDENTE VARGAS LTDA;ISQ8265;M. BENZ;O-500M                                            ;2011-12-29;2011;DIESEL
2026-08-20 01:58:08.516640;2327;VIACAO BELEM NOVO LTDA;ITW8872;M. BENZ;O-500M                                            ;2012-12-26;2012;DIESEL
2026-08-20 01:58:08.516640;1077;TRANSPORTES COLETIVOS TREVO LTDA;ISM2642;M. BENZ;OF 1722;2011-11-12;2011;DIESEL
2026-08-20 01:58:08.516640;1061;TRANSPORTES COLETIVOS TREVO LTDA;ISP5C46;M. BENZ;O500MA                                            ;2011-12-15;2011;DIESEL
2026-08-20 01:58:08.516640;786;CARRIS PORTO-ALEGRENSE LTDA;ISX5419;M. BENZ;O-500M                                            ;2012-03-21;2011;DIESEL
2026-08-20 01:58:08.516640;842;CARRIS PORTO-ALEGRENSE LTDA;IWK6365;VOLVO                                             ;B290R                                             ;2015-03-24;2014;DIESEL
2026-08-20 01:58:08.516640;831;CARRIS PORTO-ALEGRENSE LTDA;IWI6762;VOLVO                                             ;B340MA                                            ;2015-02-14;2014;DIESEL
2026-08-20 01:58:08.516640;4306;VIACAO ESTORIL LTDA;ISJ1625;M. BENZ;O-500M                                            ;2011-10-07;2011;DIESEL
2026-08-20 01:58:08.516640;3142;SUDESTE TRANSPORTES COLETIVOS LTDA;ITQ1937;M. BENZ;OF 1721                                           ;2012-10-27;2012;DIESEL
2026-08-20 01:58:08.516640;3525;EMPRESA GAZÔMETRO DE TRANSPORTES LTDA;ISS3998;M. BENZ;OH 1622                                           ;2012-01-18;2011;DIESEL
2026-08-20 01:58:08.516640;848;CARRIS PORTO-ALEGRENSE LTDA;IWO4072;VOLVO                                             ;B290R                                             ;2015-05-29;2014;DIESEL
2026-08-20 01:58:08.516640;3113;SUDESTE TRANSPORTES COLETIVOS LTDA;ISO4274;M. BENZ;O-500M                                            ;2011-12-09;2011;DIESEL
2026-08-20 01:58:08.516640;6808;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;ITU4756;M. BENZ;OF 1721                                           ;2012-12-04;2012;DIESEL
2026-08-20 01:58:08.516640;775;CARRIS PORTO-ALEGRENSE LTDA;IRA5093;M. BENZ;O500 U                                            ;2010-08-14;2010;DIESEL
2026-08-20 01:58:08.516640;6718;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IRZ5421;M. BENZ;O-500M                                            ;2011-06-22;2011;DIESEL
2026-08-20 01:58:08.516640;4866;AUTO VIACAO PRESIDENTE VARGAS LTDA;ITT5785;M. BENZ;OF 1721                                           ;2012-11-24;2012;DIESEL
2026-08-20 01:58:08.516640;4500;VIACAO ALTO PETROPOLIS LTDA;ITT6187;M. BENZ;OF 1721                                           ;2012-11-29;2012;DIESEL
2026-08-20 01:58:08.516640;855;CARRIS PORTO-ALEGRENSE LTDA;IWI6630;VOLVO                                             ;B290R                                             ;2015-02-14;2014;DIESEL
2026-08-20 01:58:08.516640;834;CARRIS PORTO-ALEGRENSE LTDA;IWK6765;VOLVO                                             ;B340MA                                            ;2015-03-24;2014;DIESEL
2026-08-20 01:58:08.516640;2361;VIACAO BELEM NOVO LTDA;ITF7631;M. BENZ;OF 1722;2012-06-30;2011;DIESEL
2026-08-20 01:58:08.516640;1159;TRANSPORTES COLETIVOS TREVO LTDA;ISM2649;M. BENZ;OF 1722;2011-11-12;2011;DIESEL
2026-08-20 01:58:08.516640;1165;TRANSPORTES COLETIVOS TREVO LTDA;ISM2652;M. BENZ;OF 1722;2011-11-12;2011;DIESEL
2026-08-20 01:58:08.516640;4454;VIACAO ALTO PETROPOLIS LTDA;IQD4537;M. BENZ;O-500M                                            ;2009-09-23;2009;DIESEL
2026-08-20 01:58:08.516640;4449;VIACAO ALTO PETROPOLIS LTDA;IRQ4901;M. BENZ;O 500                                             ;2011-02-25;2010;DIESEL
2026-08-20 01:58:08.516640;3111;SUDESTE TRANSPORTES COLETIVOS LTDA;ISL6913;M. BENZ;O-500M                                            ;2011-11-12;2011;DIESEL
2026-08-20 01:58:08.516640;2392;VIACAO BELEM NOVO LTDA;ITF7652;M. BENZ;OF 1722;2012-06-28;2011;DIESEL
2026-08-20 01:58:08.516640;1067;TRANSPORTES COLETIVOS TREVO LTDA;ISM8B91;M. BENZ;OF 1722M                                          ;2011-11-22;2011;DIESEL
2026-08-20 01:58:08.516640;763;CARRIS PORTO-ALEGRENSE LTDA;IRA3890;M. BENZ;O500 U                                            ;2010-08-12;2010;DIESEL
2026-08-20 01:58:08.516640;800;CARRIS PORTO-ALEGRENSE LTDA;ISW3J87;M. BENZ;O500MA                                            ;2012-02-14;2010;DIESEL
2026-08-20 01:58:08.516640;1096;TRANSPORTES COLETIVOS TREVO LTDA;IRJ5409;M. BENZ;OF 1722M                                          ;2010-12-01;2010;DIESEL
2026-08-20 01:58:08.516640;784;CARRIS PORTO-ALEGRENSE LTDA;ISX5423;M. BENZ;O-500M                                            ;2012-03-21;2011;DIESEL
2026-08-20 01:58:08.516640;2492;RESTINGA TRANSPORTES COLETIVOS LTDA;ISA6026;M. BENZ;O500MA                                            ;2011-05-24;2010;DIESEL
2026-08-20 01:58:08.516640;828;CARRIS PORTO-ALEGRENSE LTDA;IWI6H45;VOLVO                                             ;B340M                                             ;2015-02-14;2014;DIESEL
2026-08-20 01:58:08.516640;1095;TRANSPORTES COLETIVOS TREVO LTDA;ITE6883;M. BENZ;O500MA                                            ;2012-06-19;2010;DIESEL
2026-08-20 01:58:08.516640;3140;SUDESTE TRANSPORTES COLETIVOS LTDA;ITR7262;M. BENZ;OF 1721                                           ;2012-11-06;2012;DIESEL
2026-08-20 01:58:08.516640;2109;VIACAO TERESOPOLIS CAVALHADA LTDA;ISE3441;M. BENZ;OF 1722;2011-08-13;2011;DIESEL
2026-08-20 01:58:08.516640;772;CARRIS PORTO-ALEGRENSE LTDA;IRA3I54;M. BENZ;O500 U                                            ;2010-08-12;2010;DIESEL
2026-08-20 01:58:08.516640;4468;VIACAO ALTO PETROPOLIS LTDA;IRQ4900;M. BENZ;O 500                                             ;2011-02-25;2010;DIESEL
2026-08-20 01:58:08.516640;6113;AUTO VIACAO NAVEGANTES LTDA;IUI5304;M. BENZ;O-500M                                            ;2013-05-29;2012;DIESEL
2026-08-20 01:58:08.516640;6803;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;ISX6343;M. BENZ;OF 1722;2012-03-23;2011;DIESEL
2026-08-20 01:58:08.516640;4448;VIACAO ALTO PETROPOLIS LTDA;IQY7302;M. BENZ;O-500M                                            ;2010-07-23;2010;DIESEL
2026-08-20 01:58:08.516640;4471;VIACAO ALTO PETROPOLIS LTDA;IQY7381;M. BENZ;O-500M                                            ;2010-07-23;2010;DIESEL
2026-08-20 01:58:08.516640;4014;EMPRESA GAZÔMETRO DE TRANSPORTES LTDA;ITU0053;M. BENZ;O500MA                                            ;2012-11-29;2012;DIESEL
2026-08-20 01:58:08.516640;1053;TRANSPORTES COLETIVOS TREVO LTDA;ISM2641;M. BENZ;OF 1722;2011-11-12;2011;DIESEL
2026-08-20 01:58:08.516640;2396;VIACAO BELEM NOVO LTDA;ISP2969;M. BENZ;O500MA                                            ;2011-12-14;2010;DIESEL
2026-08-20 01:58:08.516640;6738;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IUL5450;M. BENZ;O-500M                                            ;2013-06-28;2012;DIESEL
2026-08-20 01:58:08.516640;838;CARRIS PORTO-ALEGRENSE LTDA;IWH8020;VOLVO                                             ;B290R                                             ;2015-01-31;2014;DIESEL
2026-08-20 01:58:08.516640;2381;VIACAO BELEM NOVO LTDA;IXC0243;M. BENZ;O 500                                             ;2016-02-12;2015;DIESEL
2026-08-20 01:58:08.516640;2353;VIACAO BELEM NOVO LTDA;IXC0748;M. BENZ;O 500                                             ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;4447;VIACAO ALTO PETROPOLIS LTDA;IRQ4906;M. BENZ;O-500M                                            ;2011-02-25;2010;DIESEL
2026-08-20 01:58:08.516640;2034;AUTO VIACAO PRESIDENTE VARGAS LTDA;ISQ8241;M. BENZ;O-500M                                            ;2011-12-29;2011;DIESEL
2026-08-20 01:58:08.516640;4315;VIACAO ESTORIL LTDA;ISN8815;M. BENZ;O-500M                                            ;2011-11-30;2011;DIESEL
2026-08-20 01:58:08.516640;6452;NORTRAN TRANSPORTES COLETIVOS LTDA;IXC0796;M. BENZ;OF 1721                                           ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;6410;NORTRAN TRANSPORTES COLETIVOS LTDA;IXC0826;VW;17230                                             ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;1001;TRANSPORTES COLETIVOS TREVO LTDA;IXC0977;M. BENZ;O-500M                                            ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;1107;TRANSPORTES COLETIVOS TREVO LTDA;IXC1014;VW;17230                                             ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;3335;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC1040;M. BENZ;O500 U                                            ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;3517;EMPRESA GAZÔMETRO DE TRANSPORTES LTDA;IXC1056;M. BENZ;O-500M                                            ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;3320;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC1145;M. BENZ;O-500M                                            ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;3328;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC1151;M. BENZ;O-500M                                            ;2016-02-15;2015;DIESEL
2026-08-20 01:58:08.516640;6433;NORTRAN TRANSPORTES COLETIVOS LTDA;ITH0280;M. BENZ;OF 1722;2012-07-09;2011;DIESEL
2026-08-20 01:58:08.516640;6486;NORTRAN TRANSPORTES COLETIVOS LTDA;ISR1527;M. BENZ;OF 1722;2012-01-04;2011;DIESEL
2026-08-20 01:58:08.516640;6483;NORTRAN TRANSPORTES COLETIVOS LTDA;ISR1536;M. BENZ;OF 1722;2012-01-04;2011;DIESEL
2026-08-20 01:58:08.516640;727;CARRIS PORTO-ALEGRENSE LTDA;IQY3942;VOLVO                                             ;B7R                                               ;2010-07-16;2010;DIESEL
2026-08-20 01:58:08.516640;3122;SUDESTE TRANSPORTES COLETIVOS LTDA;IUB3982;VW;17230                                             ;2013-02-23;2012;DIESEL
2026-08-20 01:58:08.516640;805;CARRIS PORTO-ALEGRENSE LTDA;ISW4A11;M. BENZ;O500MA                                            ;2012-02-16;2010;DIESEL
2026-08-20 01:58:08.516640;2457;RESTINGA TRANSPORTES COLETIVOS LTDA;IRJ4941;M. BENZ;OF 1722M                                          ;2010-12-01;2010;DIESEL
2026-08-20 01:58:08.516640;2412;RESTINGA TRANSPORTES COLETIVOS LTDA;IRJ4959;M. BENZ;O 500                                             ;2010-12-01;2010;DIESEL
